x, y, v
0.373333, 0.546667, 3.1492e-34
0.38, 0.546667, 5.35043e-35
0.386667, 0.546667, 8.62832e-36
0.393333, 0.546667, 1.31928e-36
0.4, 0.546667, 1.91045e-37
0.406667, 0.546667, 2.61716e-38
0.413333, 0.546667, 3.38781e-39
0.42, 0.546667, 4.13898e-40
0.426667, 0.546667, 4.7669e-41
0.433333, 0.546667, 5.16915e-42
0.44, 0.546667, 5.2712e-43
0.446667, 0.546667, 5.0485e-44
0.453333, 0.546667, 4.53553e-45
0.46, 0.546667, 3.8172e-46
0.466667, 0.546667, 3.0057e-47
0.473333, 0.546667, 2.21132e-48
0.48, 0.546667, 1.51802e-49
0.486667, 0.546667, 9.7103e-51
0.493333, 0.546667, 5.77976e-52
0.5, 0.546667, 3.19669e-53
0.506667, 0.546667, 1.64052e-54
0.513333, 0.546667, 7.80062e-56
0.52, 0.546667, 3.43165e-57
0.526667, 0.546667, 1.39462e-58
0.533333, 0.546667, 5.22802e-60
0.54, 0.546667, 1.80501e-61
0.546667, 0.546667, 5.73078e-63
0.553333, 0.546667, 1.67054e-64
0.56, 0.546667, 4.46392e-66
0.566667, 0.546667, 1.09168e-67
0.573333, 0.546667, 2.43943e-69
0.58, 0.546667, 4.97247e-71
0.586667, 0.546667, 9.23044e-73
0.593333, 0.546667, 1.55777e-74
0.6, 0.546667, 2.38598e-76
0.606667, 0.546667, 3.311e-78
0.613333, 0.546667, 4.1554e-80
0.62, 0.546667, 4.70819e-82
0.626667, 0.546667, 4.80725e-84
0.633333, 0.546667, 4.41512e-86
0.64, 0.546667, 3.64071e-88
0.646667, 0.546667, 2.69034e-90
0.653333, 0.546667, 1.77819e-92
0.66, 0.546667, 1.04919e-94
0.666667, 0.546667, 5.51541e-97
0.673333, 0.546667, 2.57801e-99
0.68, 0.546667, 1.06927e-101
0.686667, 0.546667, 3.9273e-104
0.693333, 0.546667, 1.27463e-106
0.7, 0.546667, 3.64775e-109
0.706667, 0.546667, 9.18466e-112
0.713333, 0.546667, 2.03012e-114
0.72, 0.546667, 3.93006e-117
0.726667, 0.546667, 6.64755e-120
0.733333, 0.546667, 9.80033e-123
0.74, 0.546667, 1.2561e-125
0.746667, 0.546667, 1.39589e-128
0.753333, 0.546667, 1.34117e-131
0.76, 0.546667, 1.11074e-134
0.766667, 0.546667, 7.90319e-138
0.773333, 0.546667, 4.8136e-141
0.78, 0.546667, 2.49923e-144
0.786667, 0.546667, 1.10073e-147
0.793333, 0.546667, 4.08745e-151
0.8, 0.546667, 1.26954e-154
0.806667, 0.546667, 3.26058e-158
0.813333, 0.546667, 6.79931e-162
0.82, 0.546667, 1.11259e-165
0.826667, 0.546667, 1.31625e-169
0.833333, 0.546667, 8.00826e-174
0.84, 0.546667, 0
0.846667, 0.546667, 0
0.853333, 0.546667, 0
0.86, 0.546667, 0
0.866667, 0.546667, 0
0.873333, 0.546667, 0
0.88, 0.546667, 0
0.886667, 0.546667, 0
0.893333, 0.546667, 0
0.9, 0.546667, 0
0.906667, 0.546667, 0
0.913333, 0.546667, 0
0.92, 0.546667, 0
0.926667, 0.546667, 0
0.933333, 0.546667, 0
0.94, 0.546667, 0
0.946667, 0.546667, 0
0.953333, 0.546667, 0
0.96, 0.546667, 0
0.966667, 0.546667, 0
0.973333, 0.546667, 0
0.98, 0.546667, 0
0.986667, 0.546667, 0
0.993333, 0.546667, 0
1, 0.546667, 0

-1, 0.553333, 0
-0.993333, 0.553333, 0
-0.986667, 0.553333, 0
-0.98, 0.553333, 0
-0.973333, 0.553333, 0
-0.966667, 0.553333, 0
-0.96, 0.553333, 0
-0.953333, 0.553333, 0
-0.946667, 0.553333, 0
-0.94, 0.553333, 0
-0.933333, 0.553333, 0
-0.926667, 0.553333, 0
-0.92, 0.553333, 0
-0.913333, 0.553333, 0
-0.906667, 0.553333, 0
-0.9, 0.553333, 0
-0.893333, 0.553333, 0
-0.886667, 0.553333, 0
-0.88, 0.553333, 0
-0.873333, 0.553333, 0
-0.866667, 0.553333, 0
-0.86, 0.553333, 0
-0.853333, 0.553333, 0
-0.846667, 0.553333, 0
-0.84, 0.553333, 0
-0.833333, 0.553333, 0
-0.826667, 0.553333, 2.40502e-172
-0.82, 0.553333, 2.75001e-168
-0.813333, 0.553333, 1.95994e-164
-0.806667, 0.553333, 1.05004e-160
-0.8, 0.553333, 4.48336e-157
-0.793333, 0.553333, 1.56729e-153
-0.786667, 0.553333, 4.55513e-150
-0.78, 0.553333, 1.11173e-146
-0.773333, 0.553333, 2.295e-143
-0.766667, 0.553333, 4.02975e-140
-0.76, 0.553333, 6.04632e-137
-0.753333, 0.553333, 7.78281e-134
-0.746667, 0.553333, 8.62455e-131
-0.74, 0.553333, 8.25415e-128
-0.733333, 0.553333, 6.84266e-125
-0.726667, 0.553333, 4.92712e-122
-0.72, 0.553333, 3.08972e-119
-0.713333, 0.553333, 1.69157e-116
-0.706667, 0.553333, 8.10513e-114
-0.7, 0.553333, 3.40677e-111
-0.693333, 0.553333, 1.259e-108
-0.686667, 0.553333, 4.09993e-106
-0.68, 0.553333, 1.17905e-103
-0.673333, 0.553333, 3.00064e-101
-0.666667, 0.553333, 6.77218e-99
-0.66, 0.553333, 1.35819e-96
-0.653333, 0.553333, 2.42542e-94
-0.646667, 0.553333, 3.86422e-92
-0.64, 0.553333, 5.50342e-90
-0.633333, 0.553333, 7.01992e-88
-0.626667, 0.553333, 8.03491e-86
-0.62, 0.553333, 8.26777e-84
-0.613333, 0.553333, 7.66218e-82
-0.606667, 0.553333, 6.4071e-80
-0.6, 0.553333, 4.84274e-78
-0.593333, 0.553333, 3.31444e-76
-0.586667, 0.553333, 2.05766e-74
-0.58, 0.553333, 1.16072e-72
-0.573333, 0.553333, 5.95954e-71
-0.566667, 0.553333, 2.78968e-69
-0.56, 0.553333, 1.19253e-67
-0.553333, 0.553333, 4.66306e-66
-0.546667, 0.553333, 1.67054e-64
-0.54, 0.553333, 5.49182e-63
-0.533333, 0.553333, 1.65933e-61
-0.526667, 0.553333, 4.61508e-60
-0.52, 0.553333, 1.18337e-58
-0.513333, 0.553333, 2.80162e-57
-0.506667, 0.553333, 6.13327e-56
-0.5, 0.553333, 1.24339e-54
-0.493333, 0.553333, 2.33769e-53
-0.486667, 0.553333, 4.08174e-52
-0.48, 0.553333, 6.62824e-51
-0.473333, 0.553333, 1.00241e-49
-0.466667, 0.553333, 1.41379e-48
-0.46, 0.553333, 1.86209e-47
-0.453333, 0.553333, 2.29334e-46
-0.446667, 0.553333, 2.64459e-45
-0.44, 0.553333, 2.85911e-44
-0.433333, 0.553333, 2.9016e-43
-0.426667, 0.553333, 2.76772e-42
-0.42, 0.553333, 2.48438e-41
-0.413333, 0.553333, 2.10113e-40
-0.406667, 0.553333, 1.67627e-39
-0.4, 0.553333, 1.26299e-38
-0.393333, 0.553333, 8.99756e-38
-0.386667, 0.553333, 6.06749e-37
-0.38, 0.553333, 3.87737e-36
-0.373333, 0.553333, 2.35064e-35
-0.366667, 0.553333, 1.35339e-34
-0.36, 0.553333, 7.40809e-34
-0.353333, 0.553333, 3.85912e-33
-0.346667, 0.553333, 1.91519e-32
-0.34, 0.553333, 9.06377e-32
-0.333333, 0.553333, 4.09456e-31
-0.326667, 0.553333, 1.76735e-30
-0.32, 0.553333, 7.29572e-30
-0.313333, 0.553333, 2.88297e-29
-0.306667, 0.553333, 1.09153e-28
-0.3, 0.553333, 3.96309e-28
-0.293333, 0.553333, 1.38107e-27
-0.286667, 0.553333, 4.62322e-27
-0.28, 0.553333, 1.48793e-26
-0.273333, 0.553333, 4.60766e-26
-0.266667, 0.553333, 1.37398e-25
-0.26, 0.553333, 3.94837e-25
-0.253333, 0.553333, 1.09425e-24
-0.246667, 0.553333, 2.92684e-24
-0.24, 0.553333, 7.56085e-24
-0.233333, 0.553333, 1.88771e-23
-0.226667, 0.553333, 4.5581e-23
-0.22, 0.553333, 1.06513e-22
-0.213333, 0.553333, 2.41028e-22
-0.206667, 0.553333, 5.28504e-22
-0.2, 0.553333, 1.12358e-21
-0.193333, 0.553333, 2.31731e-21
-0.186667, 0.553333, 4.63912e-21
-0.18, 0.553333, 9.01971e-21
-0.173333, 0.553333, 1.70405e-20
-0.166667, 0.553333, 3.12983e-20
-0.16, 0.553333, 5.59141e-20
-0.153333, 0.553333, 9.72043e-20
-0.146667, 0.553333, 1.64515e-19
-0.14, 0.553333, 2.71188e-19
-0.133333, 0.553333, 4.35567e-19
-0.126667, 0.553333, 6.81913e-19
-0.12, 0.553333, 1.04101e-18
-0.113333, 0.553333, 1.55017e-18
-0.106667, 0.553333, 2.25244e-18
-0.1, 0.553333, 3.19456e-18
-0.0933333, 0.553333, 4.42365e-18
-0.0866667, 0.553333, 5.98246e-18
-0.08, 0.553333, 7.90354e-18
-0.0733333, 0.553333, 1.02025e-17
-0.0666667, 0.553333, 1.28717e-17
-0.06, 0.553333, 1.58741e-17
-0.0533333, 0.553333, 1.91403e-17
-0.0466667, 0.553333, 2.25674e-17
-0.04, 0.553333, 2.60228e-17
-0.0333333, 0.553333, 2.93505e-17
-0.0266667, 0.553333, 3.23827e-17
-0.02, 0.553333, 3.49529e-17
-0.0133333, 0.553333, 3.69111e-17
-0.00666667, 0.553333, 3.81375e-17
6.41848e-17, 0.553333, 3.85552e-17
0.00666667, 0.553333, 3.81375e-17
0.0133333, 0.553333, 3.69111e-17
0.02, 0.553333, 3.49529e-17
0.0266667, 0.553333, 3.23827e-17
0.0333333, 0.553333, 2.93505e-17
0.04, 0.553333, 2.60228e-17
0.0466667, 0.553333, 2.25674e-17
0.0533333, 0.553333, 1.91403e-17
0.06, 0.553333, 1.58741e-17
0.0666667, 0.553333, 1.28717e-17
0.0733333, 0.553333, 1.02025e-17
0.08, 0.553333, 7.90354e-18
0.0866667, 0.553333, 5.98246e-18
0.0933333, 0.553333, 4.42365e-18
0.1, 0.553333, 3.19456e-18
0.106667, 0.553333, 2.25244e-18
0.113333, 0.553333, 1.55017e-18
0.12, 0.553333, 1.04101e-18
0.126667, 0.553333, 6.81913e-19
0.133333, 0.553333, 4.35567e-19
0.14, 0.553333, 2.71188e-19
0.146667, 0.553333, 1.64515e-19
0.153333, 0.553333, 9.72043e-20
0.16, 0.553333, 5.59141e-20
0.166667, 0.553333, 3.12983e-20
0.173333, 0.553333, 1.70405e-20
0.18, 0.553333, 9.01971e-21
0.186667, 0.553333, 4.63912e-21
0.193333, 0.553333, 2.31731e-21
0.2, 0.553333, 1.12358e-21
0.206667, 0.553333, 5.28504e-22
0.213333, 0.553333, 2.41028e-22
0.22, 0.553333, 1.06513e-22
0.226667, 0.553333, 4.5581e-23
0.233333, 0.553333, 1.88771e-23
0.24, 0.553333, 7.56085e-24
0.246667, 0.553333, 2.92684e-24
0.253333, 0.553333, 1.09425e-24
0.26, 0.553333, 3.94837e-25
0.266667, 0.553333, 1.37398e-25
0.273333, 0.553333, 4.60766e-26
0.28, 0.553333, 1.48793e-26
0.286667, 0.553333, 4.62322e-27
0.293333, 0.553333, 1.38107e-27
0.3, 0.553333, 3.96309e-28
0.306667, 0.553333, 1.09153e-28
0.313333, 0.553333, 2.88297e-29
0.32, 0.553333, 7.29572e-30
0.326667, 0.553333, 1.76735e-30
0.333333, 0.553333, 4.09456e-31
0.34, 0.553333, 9.06377e-32
0.346667, 0.553333, 1.91519e-32
0.353333, 0.553333, 3.85912e-33
0.36, 0.553333, 7.40809e-34
0.366667, 0.553333, 1.35339e-34
0.373333, 0.553333, 2.35064e-35
0.38, 0.553333, 3.87737e-36
0.386667, 0.553333, 6.06749e-37
0.393333, 0.553333, 8.99756e-38
0.4, 0.553333, 1.26299e-38
0.406667, 0.553333, 1.67627e-39
0.413333, 0.553333, 2.10113e-40
0.42, 0.553333, 2.48438e-41
0.426667, 0.553333, 2.76772e-42
0.433333, 0.553333, 2.9016e-43
0.44, 0.553333, 2.85911e-44
0.446667, 0.553333, 2.64459e-45
0.453333, 0.553333, 2.29334e-46
0.46, 0.553333, 1.86209e-47
0.466667, 0.553333, 1.41379e-48
0.473333, 0.553333, 1.00241e-49
0.48, 0.553333, 6.62824e-51
0.486667, 0.553333, 4.08174e-52
0.493333, 0.553333, 2.33769e-53
0.5, 0.553333, 1.24339e-54
0.506667, 0.553333, 6.13327e-56
0.513333, 0.553333, 2.80162e-57
0.52, 0.553333, 1.18337e-58
0.526667, 0.553333, 4.61508e-60
0.533333, 0.553333, 1.65933e-61
0.54, 0.553333, 5.49182e-63
0.546667, 0.553333, 1.67054e-64
0.553333, 0.553333, 4.66306e-66
0.56, 0.553333, 1.19253e-67
0.566667, 0.553333, 2.78968e-69
0.573333, 0.553333, 5.95954e-71
0.58, 0.553333, 1.16072e-72
0.586667, 0.553333, 2.05766e-74
0.593333, 0.553333, 3.31444e-76
0.6, 0.553333, 4.84274e-78
0.606667, 0.553333, 6.4071e-80
0.613333, 0.553333, 7.66218e-82
0.62, 0.553333, 8.26777e-84
0.626667, 0.553333, 8.03491e-86
0.633333, 0.553333, 7.01992e-88
0.64, 0.553333, 5.50342e-90
0.646667, 0.553333, 3.86422e-92
0.653333, 0.553333, 2.42542e-94
0.66, 0.553333, 1.35819e-96
0.666667, 0.553333, 6.77218e-99
0.673333, 0.553333, 3.00064e-101
0.68, 0.553333, 1.17905e-103
0.686667, 0.553333, 4.09993e-106
0.693333, 0.553333, 1.259e-108
0.7, 0.553333, 3.40677e-111
0.706667, 0.553333, 8.10513e-114
0.713333, 0.553333, 1.69157e-116
0.72, 0.553333, 3.08972e-119
0.726667, 0.553333, 4.92712e-122
0.733333, 0.553333, 6.84266e-125
0.74, 0.553333, 8.25415e-128
0.746667, 0.553333, 8.62455e-131
0.753333, 0.553333, 7.78281e-134
0.76, 0.553333, 6.04632e-137
0.766667, 0.553333, 4.02975e-140
0.773333, 0.553333, 2.295e-143
0.78, 0.553333, 1.11173e-146
0.786667, 0.553333, 4.55513e-150
0.793333, 0.553333, 1.56729e-153
0.8, 0.553333, 4.48336e-157
0.806667, 0.553333, 1.05004e-160
0.813333, 0.553333, 1.95994e-164
0.82, 0.553333, 2.75001e-168
0.826667, 0.553333, 2.40502e-172
0.833333, 0.553333, 0
0.84, 0.553333, 0
0.846667, 0.553333, 0
0.853333, 0.553333, 0
0.86, 0.553333, 0
0.866667, 0.553333, 0
0.873333, 0.553333, 0
0.88, 0.553333, 0
0.886667, 0.553333, 0
0.893333, 0.553333, 0
0.9, 0.553333, 0
0.906667, 0.553333, 0
0.913333, 0.553333, 0
0.92, 0.553333, 0
0.926667, 0.553333, 0
0.933333, 0.553333, 0
0.94, 0.553333, 0
0.946667, 0.553333, 0
0.953333, 0.553333, 0
0.96, 0.553333, 0
0.966667, 0.553333, 0
0.973333, 0.553333, 0
0.98, 0.553333, 0
0.986667, 0.553333, 0
0.993333, 0.553333, 0
1, 0.553333, 0

-1, 0.56, 0
-0.993333, 0.56, 0
-0.986667, 0.56, 0
-0.98, 0.56, 0
-0.973333, 0.56, 0
-0.966667, 0.56, 0
-0.96, 0.56, 0
-0.953333, 0.56, 0
-0.946667, 0.56, 0
-0.94, 0.56, 0
-0.933333, 0.56, 0
-0.926667, 0.56, 0
-0.92, 0.56, 0
-0.913333, 0.56, 0
-0.906667, 0.56, 0
-0.9, 0.56, 0
-0.893333, 0.56, 0
-0.886667, 0.56, 0
-0.88, 0.56, 0
-0.873333, 0.56, 0
-0.866667, 0.56, 0
-0.86, 0.56, 0
-0.853333, 0.56, 0
-0.846667, 0.56, 0
-0.84, 0.56, 0
-0.833333, 0.56, 0
-0.826667, 0.56, 1.75967e-175
-0.82, 0.56, 5.3256e-171
-0.813333, 0.56, 4.77268e-167
-0.806667, 0.56, 2.93003e-163
-0.8, 0.56, 1.38839e-159
-0.793333, 0.56, 5.30591e-156
-0.786667, 0.56, 1.67167e-152
-0.78, 0.56, 4.39931e-149
-0.773333, 0.56, 9.75711e-146
-0.766667, 0.56, 1.83576e-142
-0.76, 0.56, 2.94532e-139
-0.753333, 0.56, 4.04724e-136
-0.746667, 0.56, 4.78118e-133
-0.74, 0.56, 4.8722e-130
-0.733333, 0.56, 4.29605e-127
-0.726667, 0.56, 3.2871e-124
-0.72, 0.56, 2.18841e-121
-0.713333, 0.56, 1.27097e-118
-0.706667, 0.56, 6.45506e-116
-0.7, 0.56, 2.87382e-113
-0.693333, 0.56, 1.12412e-110
-0.686667, 0.56, 3.87201e-108
-0.68, 0.56, 1.177e-105
-0.673333, 0.56, 3.16421e-103
-0.666667, 0.56, 7.53895e-101
-0.66, 0.56, 1.59517e-98
-0.653333, 0.56, 3.00351e-96
-0.646667, 0.56, 5.04246e-94
-0.64, 0.56, 7.563e-92
-0.633333, 0.56, 1.01536e-89
-0.626667, 0.56, 1.22248e-87
-0.62, 0.56, 1.32243e-85
-0.613333, 0.56, 1.2877e-83
-0.606667, 0.56, 1.13071e-81
-0.6, 0.56, 8.96945e-80
-0.593333, 0.56, 6.43909e-78
-0.586667, 0.56, 4.1907e-76
-0.58, 0.56, 2.47684e-74
-0.573333, 0.56, 1.33168e-72
-0.566667, 0.56, 6.52403e-71
-0.56, 0.56, 2.91723e-69
-0.553333, 0.56, 1.19253e-67
-0.546667, 0.56, 4.46392e-66
-0.54, 0.56, 1.5325e-64
-0.533333, 0.56, 4.83288e-63
-0.526667, 0.56, 1.40218e-61
-0.52, 0.56, 3.74853e-60
-0.513333, 0.56, 9.24764e-59
-0.506667, 0.56, 2.10844e-57
-0.5, 0.56, 4.44927e-56
-0.493333, 0.56, 8.70249e-55
-0.486667, 0.56, 1.57996e-53
-0.48, 0.56, 2.6663e-52
-0.473333, 0.56, 4.18825e-51
-0.466667, 0.56, 6.13217e-50
-0.46, 0.56, 8.3799e-49
-0.453333, 0.56, 1.07025e-47
-0.446667, 0.56, 1.27914e-46
-0.44, 0.56, 1.43253e-45
-0.433333, 0.56, 1.50518e-44
-0.426667, 0.56, 1.48566e-43
-0.42, 0.56, 1.37922e-42
-0.413333, 0.56, 1.20573e-41
-0.406667, 0.56, 9.93787e-41
-0.4, 0.56, 7.73162e-40
-0.393333, 0.56, 5.68439e-39
-0.386667, 0.56, 3.9539e-38
-0.38, 0.56, 2.60483e-37
-0.373333, 0.56, 1.62713e-36
-0.366667, 0.56, 9.6477e-36
-0.36, 0.56, 5.43551e-35
-0.353333, 0.56, 2.91289e-34
-0.346667, 0.56, 1.48634e-33
-0.34, 0.56, 7.22861e-33
-0.333333, 0.56, 3.35399e-32
-0.326667, 0.56, 1.48613e-31
-0.32, 0.56, 6.29433e-31
-0.313333, 0.56, 2.55059e-30
-0.306667, 0.56, 9.89739e-30
-0.3, 0.56, 3.68109e-29
-0.293333, 0.56, 1.31336e-28
-0.286667, 0.56, 4.49893e-28
-0.28, 0.56, 1.48085e-27
-0.273333, 0.56, 4.68755e-27
-0.266667, 0.56, 1.42807e-26
-0.26, 0.56, 4.19047e-26
-0.253333, 0.56, 1.18524e-25
-0.246667, 0.56, 3.23372e-25
-0.24, 0.56, 8.51646e-25
-0.233333, 0.56, 2.16659e-24
-0.226667, 0.56, 5.32783e-24
-0.22, 0.56, 1.26726e-23
-0.213333, 0.56, 2.91739e-23
-0.206667, 0.56, 6.50442e-23
-0.2, 0.56, 1.4053e-22
-0.193333, 0.56, 2.94391e-22
-0.186667, 0.56, 5.98303e-22
-0.18, 0.56, 1.1803e-21
-0.173333, 0.56, 2.26134e-21
-0.166667, 0.56, 4.2098e-21
-0.16, 0.56, 7.61883e-21
-0.153333, 0.56, 1.34106e-20
-0.146667, 0.56, 2.29687e-20
-0.14, 0.56, 3.82945e-20
-0.133333, 0.56, 6.21767e-20
-0.126667, 0.56, 9.8351e-20
-0.12, 0.56, 1.51618e-19
-0.113333, 0.56, 2.27874e-19
-0.106667, 0.56, 3.34008e-19
-0.1, 0.56, 4.7761e-19
-0.0933333, 0.56, 6.66455e-19
-0.0866667, 0.56, 9.07758e-19
-0.08, 0.56, 1.20721e-18
-0.0733333, 0.56, 1.56786e-18
-0.0666667, 0.56, 1.98905e-18
-0.06, 0.56, 2.46536e-18
-0.0533333, 0.56, 2.98601e-18
-0.0466667, 0.56, 3.53465e-18
-0.04, 0.56, 4.08987e-18
-0.0333333, 0.56, 4.6263e-18
-0.0266667, 0.56, 5.11641e-18
-0.02, 0.56, 5.53273e-18
-0.0133333, 0.56, 5.85041e-18
-0.00666667, 0.56, 6.04959e-18
6.41848e-17, 0.56, 6.11746e-18
0.00666667, 0.56, 6.04959e-18
0.0133333, 0.56, 5.85041e-18
0.02, 0.56, 5.53273e-18
0.0266667, 0.56, 5.11641e-18
0.0333333, 0.56, 4.6263e-18
0.04, 0.56, 4.08987e-18
0.0466667, 0.56, 3.53465e-18
0.0533333, 0.56, 2.98601e-18
0.06, 0.56, 2.46536e-18
0.0666667, 0.56, 1.98905e-18
0.0733333, 0.56, 1.56786e-18
0.08, 0.56, 1.20721e-18
0.0866667, 0.56, 9.07758e-19
0.0933333, 0.56, 6.66455e-19
0.1, 0.56, 4.7761e-19
0.106667, 0.56, 3.34008e-19
0.113333, 0.56, 2.27874e-19
0.12, 0.56, 1.51618e-19
0.126667, 0.56, 9.8351e-20
0.133333, 0.56, 6.21767e-20
0.14, 0.56, 3.82945e-20
0.146667, 0.56, 2.29687e-20
0.153333, 0.56, 1.34106e-20
0.16, 0.56, 7.61883e-21
0.166667, 0.56, 4.2098e-21
0.173333, 0.56, 2.26134e-21
0.18, 0.56, 1.1803e-21
0.186667, 0.56, 5.98303e-22
0.193333, 0.56, 2.94391e-22
0.2, 0.56, 1.4053e-22
0.206667, 0.56, 6.50442e-23
0.213333, 0.56, 2.91739e-23
0.22, 0.56, 1.26726e-23
0.226667, 0.56, 5.32783e-24
0.233333, 0.56, 2.16659e-24
0.24, 0.56, 8.51646e-25
0.246667, 0.56, 3.23372e-25
0.253333, 0.56, 1.18524e-25
0.26, 0.56, 4.19047e-26
0.266667, 0.56, 1.42807e-26
0.273333, 0.56, 4.68755e-27
0.28, 0.56, 1.48085e-27
0.286667, 0.56, 4.49893e-28
0.293333, 0.56, 1.31336e-28
0.3, 0.56, 3.68109e-29
0.306667, 0.56, 9.89739e-30
0.313333, 0.56, 2.55059e-30
0.32, 0.56, 6.29433e-31
0.326667, 0.56, 1.48613e-31
0.333333, 0.56, 3.35399e-32
0.34, 0.56, 7.22861e-33
0.346667, 0.56, 1.48634e-33
0.353333, 0.56, 2.91289e-34
0.36, 0.56, 5.43551e-35
0.366667, 0.56, 9.6477e-36
0.373333, 0.56, 1.62713e-36
0.38, 0.56, 2.60483e-37
0.386667, 0.56, 3.9539e-38
0.393333, 0.56, 5.68439e-39
0.4, 0.56, 7.73162e-40
0.406667, 0.56, 9.93787e-41
0.413333, 0.56, 1.20573e-41
0.42, 0.56, 1.37922e-42
0.426667, 0.56, 1.48566e-43
0.433333, 0.56, 1.50518e-44
0.44, 0.56, 1.43253e-45
0.446667, 0.56, 1.27914e-46
0.453333, 0.56, 1.07025e-47
0.46, 0.56, 8.3799e-49
0.466667, 0.56, 6.13217e-50
0.473333, 0.56, 4.18825e-51
0.48, 0.56, 2.6663e-52
0.486667, 0.56, 1.57996e-53
0.493333, 0.56, 8.70249e-55
0.5, 0.56, 4.44927e-56
0.506667, 0.56, 2.10844e-57
0.513333, 0.56, 9.24764e-59
0.52, 0.56, 3.74853e-60
0.526667, 0.56, 1.40218e-61
0.533333, 0.56, 4.83288e-63
0.54, 0.56, 1.5325e-64
0.546667, 0.56, 4.46392e-66
0.553333, 0.56, 1.19253e-67
0.56, 0.56, 2.91723e-69
0.566667, 0.56, 6.52403e-71
0.573333, 0.56, 1.33168e-72
0.58, 0.56, 2.47684e-74
0.586667, 0.56, 4.1907e-76
0.593333, 0.56, 6.43909e-78
0.6, 0.56, 8.96945e-80
0.606667, 0.56, 1.13071e-81
0.613333, 0.56, 1.2877e-83
0.62, 0.56, 1.32243e-85
0.626667, 0.56, 1.22248e-87
0.633333, 0.56, 1.01536e-89
0.64, 0.56, 7.563e-92
0.646667, 0.56, 5.04246e-94
0.653333, 0.56, 3.00351e-96
0.66, 0.56, 1.59517e-98
0.666667, 0.56, 7.53895e-101
0.673333, 0.56, 3.16421e-103
0.68, 0.56, 1.177e-105
0.686667, 0.56, 3.87201e-108
0.693333, 0.56, 1.12412e-110
0.7, 0.56, 2.87382e-113
0.706667, 0.56, 6.45506e-116
0.713333, 0.56, 1.27097e-118
0.72, 0.56, 2.18841e-121
0.726667, 0.56, 3.2871e-124
0.733333, 0.56, 4.29605e-127
0.74, 0.56, 4.8722e-130
0.746667, 0.56, 4.78118e-133
0.753333, 0.56, 4.04724e-136
0.76, 0.56, 2.94532e-139
0.766667, 0.56, 1.83576e-142
0.773333, 0.56, 9.75711e-146
0.78, 0.56, 4.39931e-149
0.786667, 0.56, 1.67167e-152
0.793333, 0.56, 5.30591e-156
0.8, 0.56, 1.38839e-159
0.806667, 0.56, 2.93003e-163
0.813333, 0.56, 4.77268e-167
0.82, 0.56, 5.3256e-171
0.826667, 0.56, 1.75967e-175
0.833333, 0.56, 0
0.84, 0.56, 0
0.846667, 0.56, 0
0.853333, 0.56, 0
0.86, 0.56, 0
0.866667, 0.56, 0
0.873333, 0.56, 0
0.88, 0.56, 0
0.886667, 0.56, 0
0.893333, 0.56, 0
0.9, 0.56, 0
0.906667, 0.56, 0
0.913333, 0.56, 0
0.92, 0.56, 0
0.926667, 0.56, 0
0.933333, 0.56, 0
0.94, 0.56, 0
0.946667, 0.56, 0
0.953333, 0.56, 0
0.96, 0.56, 0
0.966667, 0.56, 0
0.973333, 0.56, 0
0.98, 0.56, 0
0.986667, 0.56, 0
0.993333, 0.56, 0
1, 0.56, 0

-1, 0.566667, 0
-0.993333, 0.566667, 0
-0.986667, 0.566667, 0
-0.98, 0.566667, 0
-0.973333, 0.566667, 0
-0.966667, 0.566667, 0
-0.96, 0.566667, 0
-0.953333, 0.566667, 0
-0.946667, 0.566667, 0
-0.94, 0.566667, 0
-0.933333, 0.566667, 0
-0.926667, 0.566667, 0
-0.92, 0.566667, 0
-0.913333, 0.566667, 0
-0.906667, 0.566667, 0
-0.9, 0.566667, 0
-0.893333, 0.566667, 0
-0.886667, 0.566667, 0
-0.88, 0.566667, 0
-0.873333, 0.566667, 0
-0.866667, 0.566667, 0
-0.86, 0.566667, 0
-0.853333, 0.566667, 0
-0.846667, 0.566667, 0
-0.84, 0.566667, 0
-0.833333, 0.566667, 0
-0.826667, 0.566667, 0
-0.82, 0.566667, 6.48576e-174
-0.813333, 0.566667, 9.4012e-170
-0.806667, 0.566667, 6.96418e-166
-0.8, 0.566667, 3.73597e-162
-0.793333, 0.566667, 1.57663e-158
-0.786667, 0.566667, 5.41712e-155
-0.78, 0.566667, 1.5434e-151
-0.773333, 0.566667, 3.68839e-148
-0.766667, 0.566667, 7.45264e-145
-0.76, 0.566667, 1.28094e-141
-0.753333, 0.566667, 1.88197e-138
-0.746667, 0.566667, 2.37332e-135
-0.74, 0.566667, 2.57828e-132
-0.733333, 0.566667, 2.42074e-129
-0.726667, 0.566667, 1.97022e-126
-0.72, 0.566667, 1.39393e-123
-0.713333, 0.566667, 8.59563e-121
-0.706667, 0.566667, 4.63149e-118
-0.7, 0.566667, 2.18585e-115
-0.693333, 0.566667, 9.05725e-113
-0.686667, 0.566667, 3.30242e-110
-0.68, 0.566667, 1.06191e-107
-0.673333, 0.566667, 3.01791e-105
-0.666667, 0.566667, 7.59622e-103
-0.66, 0.566667, 1.69693e-100
-0.653333, 0.566667, 3.37122e-98
-0.646667, 0.566667, 5.96806e-96
-0.64, 0.566667, 9.43311e-94
-0.633333, 0.566667, 1.3338e-91
-0.626667, 0.566667, 1.69032e-89
